,000905.XSHG,open,close,high,low,volume,money,ACCER,ADTM,MAADTM,MTR,ATR,BIAS,CCI,CYE,DKX,KBJ,CYE,MFI,MTM,EMV,ROC,RSI,RSI10,RSI6,OSC,UDL,UDL,WR,MAWR,CHO,MACHO,DIF,DIFMA,CR,MASS,MAMASS,AMO,AMO1,AMO2,BR,AR
2016-11-16,1.0,6647.5287,6644.1878,6658.4279,6630.1238,9546867600.0,102794053203.0,0.004078915409344702,0.6790309797555225,0.5837351472333139,28.30409999999938,62.93035714285692,0.9906299359994637,154.7109079528408,0.5806171142742899,6531.260715873017,92.51968780155576,0.5806171142742899,63.591795956919384,126.82839999999942,-0.008760549881952686,2.975447559344735,76.40015114175107,57.990757887957514,66.5332974067393,12480.717499999719,6573.985632083334,6521.672688750004,5.124978046245406,5.124978046245406,287681.0788865669,213333.40427946206,94.12871599999835,66.71858599999851,131.854151221,25.287804171755578,25.475218480364344,10279405.3203,11069843.475639999,9751676.51832,87.67152327790821,90.04812121932851
2016-11-17,0.0,6633.3099,6636.469,6646.309,6596.896,8453531200.0,87728988756.0,0.0020243581338205588,0.608070339682301,0.5839110330127208,49.413000000000466,60.62504999999984,0.4080797182399518,107.47768649060286,0.3013248167928856,6542.271700238095,93.12212870113775,0.3013248167928856,62.75566643745155,180.63410000000022,-0.00894620841272879,1.974800052243797,72.92489293304118,59.48962529281844,71.52403331763307,11017.679999999837,6586.2953875,6539.698583541671,7.902955767143243,14.005481290328985,347720.86518721376,236834.74649077162,105.18810199999552,70.09074099999607,123.80438282795853,25.119040184743557,25.436765765107342,8772898.8756,10901271.9474,9742133.484339999,86.54773884411341,86.38854219409706
2016-11-18,0.0,6632.627,6602.3265,6643.9408,6592.8358,8127855100.0,86902679609.0,-0.00044459782472142003,0.5363213249167654,0.572713857242813,51.10500000000047,60.52542857142849,-0.27284244675790825,77.68094662003476,0.05567661043019731,6550.538002698414,89.9445162604587,0.05567661043019731,61.56820975620829,150.1207000000004,0.062250438053207964,2.28031056541933,58.741906956035194,60.586820462183915,70.98339922280744,6968.200999999863,6589.120882499999,6556.614844027777,20.19076013255736,42.83350702994052,418206.8505804662,280061.624126518,115.79914799999551,74.59933559999709,118.01407004311673,25.090789509589126,25.366230764484825,8690267.9609,10285662.72862,9794755.26467,82.38591948992658,82.49944762758727
2016-11-21,1.0,6597.1749,6611.5399,6635.8918,6591.9754,7875184400.0,90652603587.0,-0.0015080405095944751,0.4112284038945234,0.548194925185328,43.91640000000007,59.49489999999995,-0.203150984793055,66.67300329330536,-0.0104627699567863,6558.223647222223,87.44526407488165,-0.0104627699567863,62.11974150598074,103.58989999999994,0.002573384149383235,1.971205720063507,61.18636215476517,61.728176573641335,69.68644431981812,7529.171999999926,6590.695856666667,6570.890000972223,16.874879434298528,50.75876164556801,500005.7310439015,332096.273458681,125.47013999999672,80.73833759999707,125.64089023147535,25.054034198902933,25.26809738314525,9065260.3587,9517258.59468,9938018.64136,91.53311371368436,92.13758940629587
2016-11-22,1.0,6619.8503,6661.246,6661.5407,6617.0696,9217780900.0,101984600257.0,0.00013792164408901554,0.504796010507303,0.5433738679385165,50.0007999999998,58.9307142857142,0.43030507301208426,87.70417513527121,0.06272645098665271,6569.233381587303,89.91306022303766,0.06272645098665271,68.52722690083041,206.1165000000001,0.024789775429486266,3.0738931903616207,71.94673554560036,62.92887297772429,69.52315566600423,12010.32150000001,6598.975175416666,6581.9857603472265,0.10488679202286172,0.4236307469377246,598905.026018159,397958.1161220372,135.1910859999989,88.45843879999738,137.0502178351819,24.778411153590127,25.133784025484346,10198460.0257,9401258.50824,10172783.26978,104.92286698152414,107.25425602239702
2016-11-23,0.0,6668.2484,6631.1733,6676.6675,6617.7752,9396324000.0,103904384971.0,0.000728801643594268,0.5430326987948728,0.5483680928062553,58.89229999999952,57.13067142857134,0.0002445525940974528,73.86574444567688,-0.039252595593527395,6579.156317539683,85.42949111054216,-0.039252595593527395,61.45099031691073,147.4411,0.03313216943111137,2.5098282652016968,59.892043923866524,64.29115143186634,66.8486824783127,8499.13400000005,6606.428181666666,6590.916852638892,25.992601162674084,53.71717078688515,669930.2684129549,470408.3033548769,148.1636159999971,98.31040779999739,134.57492752125913,24.55592410784111,24.981000554403725,10390438.4971,9423465.143599998,10246654.309619999,89.39451367204714,88.16262971594556
2016-11-24,0.0,6635.2237,6623.0489,6656.9659,6607.0277,9358629900.0,104720238937.0,0.0009222066894297074,0.5021633241050931,0.5439092844370765,49.938200000000506,56.89908571428565,-0.06918054586983852,54.01216845476809,-0.04049180619257037,6587.2357984126975,75.83280177963815,-0.04049180619257037,60.262639970379006,160.45609999999942,0.020685781960669915,1.8432649107364751,56.806422986337836,64.3608580125268,63.5830606245981,7158.246500000223,6610.189351249999,6596.950805833335,35.9337627358089,63.31003718174449,715671.8612107956,541740.1004089151,154.16997199999878,108.7834507999988,118.9618043009398,24.401115046791897,24.833219033576444,10472023.8937,9763290.14722,10332281.04731,90.87528650580481,91.06030389268335
2016-11-25,1.0,6620.2193,6652.8177,6652.916,6531.3667,8893463600.0,100029174595.0,0.0006667625959448171,0.2421758588564988,0.5033523675641101,121.54930000000058,62.05831428571427,0.33872953625987434,27.99849386358248,0.15240632089241166,6594.60938563492,75.37190866936619,0.15240632089241166,59.257296049887465,184.0005999999994,-0.06057571432774067,3.0873740337095112,64.7839061837085,64.35757449138353,62.22622866455222,9150.212500000089,6616.197120416666,6601.934427986113,16.41408719015997,16.41408719015997,733427.3606920335,606024.5163263842,157.89306599999782,118.64594379999872,110.74646084521721,24.435091490202083,24.71922758448621,10002917.4595,10025820.046939999,10155741.38778,85.4639144804165,86.17482728814187
2016-11-28,1.0,6667.2656,6670.8035,6692.1415,6650.9193,9574136600.0,106722283957.0,0.0006110118518706794,0.28725414664452653,0.4543802634252355,41.22220000000016,61.47618571428575,0.437111541422991,111.41756522621075,0.1786133548657731,6605.034153174603,78.09571255215126,0.1786133548657731,60.03869047183306,167.6253999999999,-0.029079790393439005,2.0473323267507615,68.9426384755376,64.30613306667296,63.92635526301084,9855.80399999999,6626.5901983333315,6608.179313958332,13.271980434744574,13.271980434744574,720762.8851371333,656450.5220858281,160.41630599999735,127.5976211999985,131.78522725207256,24.432711842073623,24.60954797323362,10672228.3957,10347213.65434,9932236.12451,97.2915655383302,95.08468188558066
2016-11-29,0.0,6658.3551,6620.7949,6681.8812,6619.0387,10144690600.0,112700270233.0,0.00040777278873266835,0.27754179674217755,0.4130641955577201,62.842499999999745,56.872528571428575,-0.33897464173023545,57.190894456385344,-0.12169737718505516,6611.882376904762,73.15855145630584,-0.12169737718505516,59.32093281808686,167.22310000000016,0.045866534939961436,0.5605883479399054,49.45606353066705,62.92701067301581,61.97130222939597,4290.719500000159,6625.298703749999,6613.946455138888,44.37673068167386,44.37673068167386,669503.781823074,684700.1972156906,155.45479799999612,135.18749499999686,114.29084962871774,24.507571255121785,24.51847081593677,11270027.0233,10561527.05386,9981392.78105,84.2271152852905,85.60629012917985
2016-11-30,0.0,6605.3611,6585.5776,6615.921,6568.7956,8152681300.0,91354956779.0,-0.001624237181564551,0.3187273883403963,0.38586495348567396,51.999299999999494,54.50332142857139,-0.6805470307132888,-107.69861774133464,-0.13734207887679553,6613.230689841269,62.064255709712896,-0.13734207887679553,52.96911002885598,48.607599999999366,-0.061434580821196565,-0.44488992309622555,39.92068029766148,60.88956740388257,56.63362587288066,116.7489999999816,6617.580923333332,6617.047413125,66.28146948402363,66.28146948402363,601186.1483880631,685080.3842773439,143.7149539999955,140.14611879999546,97.63269694344795,24.544048350469232,24.479410348749948,9135495.6779,10310538.490020001,9867001.816809999,76.7584549927761,81.30769832648681
2016-12-01,1.0,6593.5939,6624.4657,6624.8511,6593.0738,7781850900.0,87662536456.0,-0.0021425109046907726,0.38487106465429904,0.3825702860806459,39.27350000000024,53.24019285714284,-0.07721474097463803,-50.56381782527309,0.00427351425054962,6616.366176111112,58.25123617387152,0.00427351425054962,51.82051257471992,40.57929999999942,-0.07486478227275409,-0.24088536254768256,52.14641569311807,59.654282921120306,55.34268763055411,3301.891500000147,6615.249366249998,6618.51761055555,42.09353704685058,42.09353704685058,525876.0820331248,661071.3532140359,136.42593999999644,143.26990259999667,104.64155059570706,24.579095833729074,24.48327230306462,8766253.6456,9969384.4404,9866337.29381,86.28962748928748,90.52473639324063
2016-12-02,0.0,6617.8743,6520.9745,6623.7939,6520.9745,8109752500.0,91203225960.0,-0.004539002567791017,0.3491505022717089,0.3631145975511966,103.49119999999948,56.47871428571424,-1.3852070310943816,-224.02256307950816,-0.3976635492961724,6613.087500873015,42.735171669214466,-0.3976635492961724,43.63801741463709,-94.03259999999955,-0.18227580038510968,-1.854452398229911,31.606623862785344,57.67050097877863,51.142719415752225,-7339.136999999846,6599.034810833333,6616.658520486112,100.0,100.0,431179.69595239824,613655.9923376393,123.4344099999962,144.03342879999673,101.59540064027797,24.753814068674465,24.542055473378383,9120322.596,9792865.4677,9909342.75732,80.32935500459388,83.6635884068211
2016-12-05,0.0,6462.2556,6486.0173,6522.5969,6451.0843,6682182100.0,75623703982.0,-0.005151979782724088,0.26537666955550965,0.3284075938962763,71.51259999999911,58.81859999999993,-1.4997473906557732,-283.1137747100622,-0.5595746832439135,6602.3754299206375,31.795258153411353,-0.5595746832439135,36.39033383362251,-154.4442999999992,-0.34862588415468704,-2.267044417746844,27.25516525759887,55.20205570308146,44.887930862322,-10920.857999999771,6578.5757466666655,6610.388291527779,85.50841874874507,85.50841874874507,342325.8944671103,548472.4146334843,108.04542399999627,142.29095719999668,91.44809490658379,25.013413237817264,24.63844243131425,7562370.3982,9170893.8682,9759053.76127,77.65300610740896,93.0414217726405
2016-12-06,1.0,6496.1638,6490.8897,6514.0316,6484.979,5200919800.0,61621652399.0,-0.005050527973075816,0.3310369619116402,0.30701679862209463,29.052599999999984,58.87206428571426,-0.974813070256149,-175.4050203532927,-0.39559617672665454,6593.284922539681,25.239675832476657,-0.39559617672665454,33.951319670876615,-153.29809999999998,-0.3475849498298812,-1.687841399543033,28.8925819506108,52.214912638436076,38.21292426908125,-10372.176000000036,6556.536640833332,6598.712698611115,83.48715574560751,82.75306124129077,222830.78753987886,465483.73170060857,88.03265599999577,137.57511419999636,103.66247688827414,25.164165429425704,24.76035136253958,6162165.2399,8149321.51152,9355424.28269,84.6098391639196,95.52236347442286
2016-12-07,1.0,6493.0029,6558.0247,6558.2433,6481.9199,5940641400.0,67819689395.0,-0.002484998264797727,0.2409949769268414,0.30686918838088745,76.32340000000022,60.79423571428567,0.209338373442352,-92.6382222844626,-0.0842392177690379,6587.159866507938,28.381628847077657,-0.0842392177690379,39.858447424276875,-78.44430000000011,-0.28637003172294484,-0.8094211153440889,48.178953301368146,50.96266966823911,38.000070802059376,-4180.940499999997,6557.723458750001,6587.450157777777,55.63691937017445,38.45751892766636,149697.30484926142,378849.31887164013,76.43238399999609,130.40199099999626,99.88754260894976,25.277219293816195,24.888626035655324,6781968.9395,7678616.163839999,8994577.326930001,85.24576480335514,96.81686930664235
2016-12-08,0.0,6561.7215,6527.4338,6562.6574,6522.9608,5698976300.0,67589603421.0,0.0013010626013547511,0.39465574107171164,0.3202943876842856,39.69660000000022,59.97934999999994,-0.11018953810007241,-71.64828950947677,-0.29691185980659485,6581.654951031746,29.989905613664394,-0.29691185980659485,45.7864382304046,-74.89270000000033,-0.2594624646962607,-2.0088163685893057,41.956528301732135,49.48434445902003,38.33937702165159,-7192.3495,6553.813658749999,6576.822280347224,68.32722689884409,56.062090111575046,94155.73847650038,294344.2505530465,64.03490399999555,121.38848419999513,105.05249459102954,25.2306447198885,25.003058763891868,6758960.3421,7277157.50314,8623270.97177,88.13201666861863,96.17628691487513
2016-12-09,0.0,6519.3949,6513.9155,6534.8963,6500.2146,5921829100.0,71500666286.0,0.0014175882385947865,0.3128174221066568,0.3247038408548455,34.68170000000009,59.31972857142851,-0.03520068051833831,-83.38309081676826,-0.021664445695251902,6573.892090476189,29.700395823466977,-0.021664445695251902,39.46295213935037,-97.6243999999997,-0.277211180481669,-1.7682813386885932,39.26720295548375,47.42027687511977,36.19284103249664,-8194.324999999662,6551.032334166665,6566.1194416666685,73.9351490019797,63.62031988957191,-21366.01962749893,203137.2336096078,47.278041999996276,110.32698179999525,99.93744650260646,25.199213127646672,25.106411646211473,7150066.6286,6883106.309660001,8337985.888679999,80.27169211449933,86.34470174968692
2016-12-12,0.0,6512.959,6249.0784,6519.628,6241.6118,9473677800.0,107463242985.0,-0.00844495405914551,-0.24526978389720194,0.25420419432514574,278.0162,75.60654285714281,-3.4278858472073592,-223.78307108416195,-0.7273356341689223,6549.28699984127,22.689989799464705,-0.7273356341689223,31.075727242394034,-412.16759999999977,-0.7733845828959246,-5.646500662255405,15.663706790322538,43.17093113916109,33.53568817949135,-32848.39149999971,6498.322627916666,6549.334077847223,98.30408381777143,97.67428676798541,-214409.47405573493,95539.03860825323,4.954277999995611,94.78077899999535,75.59691638254587,25.470970864585066,25.22593777886324,10746324.2985,7519897.0897200005,8345395.47896,61.37776499178944,64.74298181628993
2016-12-13,1.0,6235.5581,6278.1793,6292.8031,6190.389,6520672800.0,75946019132.0,-0.01334855473146481,-0.29914171181346083,0.16870259726667572,102.41409999999996,78.71524285714284,-2.455998121101576,-225.30453142159877,-0.6577449823878788,6518.574562777779,20.31655804344488,-0.6577449823878788,32.03182382237051,-352.9940000000006,-1.0290413452260485,-5.631274099093375,21.857312511274603,40.41773058893898,32.63604767258796,-28126.88999999973,6453.821980833332,6528.541783541663,79.79333525294848,76.41747191005209,-328168.02558747167,-16209.948067510812,-29.132682000004024,76.32203099999542,65.56907672406054,25.78291911758403,25.35418875882438,7594601.9132,7806384.42438,7977852.9679499995,61.242384001274665,66.38274810635761
2016-12-14,0.0,6269.0808,6239.4989,6299.0401,6216.9508,6897758400.0,81065251163.0,-0.013007550974967006,-0.31735771826472675,0.08538906969962126,82.08930000000055,81.01174999999999,-2.421764158828154,-167.93075955662525,-0.9914696410579441,6488.894751587302,17.476854169140204,-0.9914696410579441,32.91744581823222,-383.5500000000002,-0.9929274234184309,-6.465556960267238,19.565468398089145,38.08969573952065,31.081527827507443,-29971.485500000108,6401.3170620833325,6502.671853750001,88.69639031805087,86.80793212639067,-443797.97183117666,-127314.74129602173,-62.90485400000489,55.66005019999538,64.43409456111799,25.949308615643837,25.485045956527397,8106525.1163,8071295.659739999,7874955.91179,55.63486936780667,63.80803479884239
2016-12-15,1.0,6216.1446,6280.3981,6310.7437,6211.2733,6473297300.0,75209830320.0,-0.007588918606927041,-0.4096795652472567,0.0010070403492754842,99.47040000000015,79.43468571428568,-1.0662414044930502,-122.36128783099981,-0.7766438554268058,6462.186254682536,18.44235391691811,-0.7766438554268058,39.911665414512605,-372.41959999999926,-0.8928437626827602,-5.141328271624901,29.010195189671713,35.71778448101925,27.886736016039844,-24101.211000000058,6378.522675833334,6472.805056597225,79.23209912947446,75.8214503299232,-558169.274966334,-245292.5045986192,-96.94375400000354,32.323080799996475,71.66285508267968,26.14265823850002,25.629285780641386,7520983.032,8223700.1977200005,7750428.8504300015,66.63138373672749,81.23227346937114
2016-12-16,1.0,6279.2765,6318.5239,6329.1906,6273.0011,6220417600.0,71330845123.0,0.0022332716031981483,-0.395701807842023,-0.08983530586993244,56.1894999999995,80.50377857142848,0.08328837927016718,-80.61602207108749,-0.6190905402187475,6441.224274920637,22.678147287560307,-0.6190905402187475,37.60275615504289,-352.27959999999985,-0.9163782165800153,-4.055129499954557,37.252164802587615,35.321868205177495,27.102673865549757,-18869.618000000082,6363.506348333334,6441.087171527779,65.57996864627779,62.806332405728426,-610365.5324848245,-362712.7164255087,-116.99758000000566,8.2798817999952,69.48228824184608,26.27684343920364,25.803652233860575,7133084.5123,8220303.77446,7551705.04206,62.84257105326895,82.031869871926
